,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Darkrai,Wo-Chien,Rillaboom,Dondozo,1,4,1,,,,Rotom-Wash,Rotom-Wash,Gliscor,Slowking-Galar,1,4,1,,,,Rotom-Wash,Tinkaton,Articuno-Galar,Wo-Chien,1,2,1,,,,Slowking-Galar,Haxorus,Jirachi,Haxorus,1,4,1,,,,Tinkaton,Quaquaval,Flygon,Darkrai,1,2,1,,,,Slowking-Galar,Haxorus,Spectrier,Wo-Chien,1,5,1,,,,Wo-Chien,Wo-Chien,Samurott-Hisui,Tinkaton,1,4,1,,,,Wo-Chien,Quaquaval,Metagross,Tinkaton,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Wo-Chien,Dondozo,Hawlucha,,1,3,,,,,Haxorus,Rotom-Wash,Weavile,,1,4,,,,,Darkrai,Rotom-Wash,Hatterene,Rotom-Wash,1,4,1,,,,Wo-Chien,Darkrai,Umbreon,Slowking-Galar,1,3,1,,,,Slither Wing,,,Slither Wing,,,1,,,,Haxorus,Haxorus,Tyranitar,Slowking-Galar,1,4,1,,,,Quaquaval,Wo-Chien,Garchomp,Quaquaval,1,5,1,,,,Rotom-Wash,Darkrai,Iron Valiant,Slither Wing,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Dondozo,Haxorus,Hoopa-Unbound,,1,4,,,,,Wo-Chien,Rotom-Wash,Blaziken,,1,5,,,,,Quaquaval,,,Quaquaval,,,1,,,,Quaquaval,Darkrai,Landorus-Therian,Darkrai,1,4,1,,,,Rotom-Wash,,,Magmortar,,,1,,,,Wo-Chien,Haxorus,Excadrill,Haxorus,1,4,1,,,,Rotom-Wash,Darkrai,Sneasler,Wo-Chien,1,5,1,,,,Tinkaton,,,Wo-Chien,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Haxorus,Slowking-Galar,Florges,,1,2,,,,,Quaquaval,Quaquaval,Arboliva,,1,1,,,,,Tinkaton,,,Tinkaton,,,1,,,,Darkrai,,,Slither Wing,,,1,,,,Quaquaval,,,Tinkaton,,,1,,,,Tinkaton,Darkrai,Iron Hands,Rotom-Wash,1,4,1,,,,Darkrai,Wo-Chien,Clefable,,1,4,,,,,Quaquaval,,,Quaquaval,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Win,4,Slither Wing,Wo-Chien,Gouging Fire,,1,5,,,Win,4,Slowking-Galar,Quaquaval,Empoleon,,1,4,,,Lose,-3,Wo-Chien,,,Slither Wing,,,1,,Lose,-1,Slither Wing,,,Quaquaval,,,1,,Lose,-4,Darkrai,,,Quaquaval,,,1,,Win,1,Darkrai,,,,,,,,Win,2,Haxorus,Darkrai,Iron Crown,,1,4,,,Lose,-3,Slither Wing,,,Darkrai,,,1,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,St Louis Solgaleos,,Brought,Kill,Killed,Died,K,T,D,,St Louis Solgaleos,,Brought,Kill,Killed,Died,K,T,D,,St Louis Solgaleos,,Brought,Kill,Killed,Died,K,T,D,,St Louis Solgaleos,,Brought,Kill,Killed,Died,K,T,D,,St Louis Solgaleos,,Brought,Kill,Killed,Died,K,T,D,,St Louis Solgaleos,,Brought,Kill,Killed,Died,K,T,D,,St Louis Solgaleos,,Brought,Kill,Killed,Died,K,T,D,,St Louis Solgaleos,,Brought,Kill,Killed,Died,K,T,D,,St Louis Solgaleos,,Brought,Kill,Killed,Died,K,T,D,,St Louis Solgaleos,,Brought,Kill,Killed,Died,K,T,D,,St Louis Solgaleos,,Brought,Kill,Killed,Died,K,T,D,,St Louis Solgaleos,,Brought,Kill,Killed,Died,K,T,D
,,0,,,Kingambit,Donphan,Articuno-Galar,Donphan,1,2,1,,,,Glimmora,Greninja,Tauros,Diancie,1,1,1,,,,Greninja,Skeledirge,Galvantula,Donphan,1,2,1,,,,Skeledirge,Skeledirge,Malamar,Altaria,1,1,1,,,,Donphan,Donphan,Quagsire,Fezandipiti,1,2,1,,,,Revavroom,Revavroom,Garchomp,Revavroom,1,5,1,,,,Morgrem,Revavroom,Kilowattrel,Morgrem,1,2,1,,,,Flamigo,Kingambit,Ribombee,Kingambit,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Latios,Latios,Tentacruel,Latios,1,2,1,,,,Skeledirge,Glimmora,Dragonite,Latios,1,4,1,,,,Latios,Kingambit,Gliscor,Latios,1,4,1,,,,Kingambit,Altaria,Arcanine-Hisui,Greninja,1,3,1,,,,Kingambit,Donphan,Carbink,Skeledirge,1,1,1,,,,Skeledirge,Ogerpon-Wellspring,Incineroar,Donphan,1,2,1,,,,Revavroom,Revavroom,Iron Boulder,Ogerpon-Wellspring,1,4,1,,,,Skeledirge,Latios,Annihilape,Ogerpon-Wellspring,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Donphan,Kingambit,Gholdengo,Kingambit,1,4,1,,,,Kingambit,Greninja,Great Tusk,Skeledirge,1,5,1,,,,Kingambit,Skeledirge,Blaziken,Diancie,1,5,1,,,,Greninja,Latios,Keldeo,Donphan,1,4,1,,,,Skeledirge,Ogerpon-Wellspring,Ursaluna-Bloodmoon,Donphan,1,5,1,,,,Zoroark,Ogerpon-Wellspring,Indeedee,,1,2,,,,,Ogerpon-Wellspring,Revavroom,Primarina,Revavroom,1,4,1,,,,Ogerpon-Wellspring,Fezandipiti,Enamorus,Flamigo,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Skeledirge,Kingambit,Ting-Lu,Skeledirge,1,4,1,,,,Diancie,Greninja,Iron Valiant,Glimmora,1,5,1,,,,Skeledirge,Greninja,Empoleon,Kingambit,1,4,1,,,,Altaria,Kingambit,Scizor,Skeledirge,1,4,1,,,,Ogerpon-Wellspring,,,Latios,,,1,,,,Donphan,Donphan,Hitmonlee,,1,2,,,,,Kingambit,Revavroom,Mienshao,,1,3,,,,,Latios,Latios,Heatran,Fezandipiti,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Bellibolt,,,Bellibolt,,,1,,,,Greninja,,,Kingambit,,,1,,,,Diancie,Skeledirge,Sylveon,Greninja,1,3,1,,,,Latios,Latios,Rhydon,Kingambit,1,2,1,,,,Fezandipiti,,,Kingambit,,,1,,,,Kingambit,Zoroark,Clefable,,1,4,,,,,Donphan,Revavroom,Mandibuzz,,1,3,,,,,Kingambit,Skeledirge,Slowking,Skeledirge,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Lose,-2,Greninja,,,Greninja,,,1,,Lose,-2,Latios,,,Greninja,,,1,,Win,1,Donphan,Skeledirge,Cinccino,,1,3,,,Lose,-1,Donphan,,,Latios,,,1,,Lose,-2,Latios,,,Ogerpon-Wellspring,,,1,,Win,4,Ogerpon-Wellspring,Zoroark,Sneasler,,1,5,,,Win,3,Zoroark,Donphan,Roaring Moon,,1,5,,,Lose,-1,Fezandipiti,,,Latios,,,1,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D
,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D
,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D
,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D
,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D
,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D
,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D
,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D
,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D,,,,Brought,Kill,Killed,Died,K,T,D
,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
